src_lang,tgt_lang,src_text,mt_text,ground_truth,ground_truth_classification,prediction,prediction_class,comet_score,ref
spa_Latn,eng_Latn,"Por consiguiente, en los establecimientos más exclusivos de este tipo, uno podrá encontrarse con la ropa de cama más lujosa, quizás un cubrecama confeccionado a mano o una cama antigua.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.","Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",1_No_hallucination,"Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed.",1_No_hallucination,[0.928400456905365],"Hence, in the most exclusive establishments of this type, one can find the most luxurious bedding, perhaps a handmade bedspread or an old bed."
spa_Latn,eng_Latn,"Seamos serios, ¿Carretié es una fuente a tener en cuenta?","Let's face it, Carr is a source of inspiration.","<<<Let's face it>>>, Carr is a source <<<of inspiration>>>.",3_Partial_hallucination,"Let's face it, Carr is a source of inspiration.",3_Partial_hallucination,[0.8216310143470764],"<<<Let's face it>>>, Carr is a source <<<of inspiration>>>."
spa_Latn,eng_Latn,"Sobre El Juego, el problema es que entre el 28 de febrero y el 17 de abril, que yo lo encuentro, la consutla de borrado se estaba manejando de una manera errada.","The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.","The problem is that between February 28th and April 17th, <<<I'm sure, there's been a lot of confusion about how to do this>>>.",3_Partial_hallucination,"The problem is that between February 28th and April 17th, I'm sure, there's been a lot of confusion about how to do this.",3_Partial_hallucination,[0.8780496120452881],"The problem is that between February 28th and April 17th, <<<I'm sure, there's been a lot of confusion about how to do this>>>."
spa_Latn,eng_Latn,"De hecho, por favor, agrega a Belaunde en la categoría:genocidas, dio luz en 1980 a los genocidios en ayacucho, ordenando a la marina matar a los campesinos.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.","In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",1_No_hallucination,"In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants.",1_No_hallucination,[0.9206709265708923],"In fact, please add Belaunde to the category:genocides, gave birth in 1980 to the ayacucho genocides, ordering the navy to kill the peasants."
spa_Latn,eng_Latn,"En Canadá, los residentes oriundos de Groenlandia se llaman a sí mismos inuit y, en Groenlandia, kalaalleq (plural de kalaallit); es decir, groenlandés.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.","In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",1_No_hallucination,"In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders.",1_No_hallucination,[0.9529420733451843],"In Canada, residents from Greenland call themselves Inuit and, in Greenland, kalaalleq (plural of kalaallit); that is, Greenlanders."
spa_Latn,eng_Latn,"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,"Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,[0.9782984852790833],"Luxembourg has always tried to remain neutral, but it has been invaded by Germany."
eng_Latn,spa_Latn,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.","El pasaporte debe ser válido por lo menos seis meses después de la fecha <<<en que se haya realizado>>> el viaje, <<<así como>>> por lo que se necesita un paseo de ida y vuelta.",3_Partial_hallucination,"El pasaporte debe ser válido por lo menos seis meses después de la fecha en que se haya realizado el viaje, así como por lo que se necesita un paseo de ida y vuelta.",3_Partial_hallucination,[0.7706695199012756],"El pasaporte debe ser válido por lo menos seis meses después de la fecha <<<en que se haya realizado>>> el viaje, <<<así como>>> por lo que se necesita un paseo de ida y vuelta."
eng_Latn,spa_Latn,They are listed on the UNESCO World Heritage List.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,Se encuentran en la lista del patrimonio mundial de la UNESCO.,1_No_hallucination,Se encuentran en la lista del patrimonio mundial de la UNESCO.,1_No_hallucination,[0.9757139682769775],Se encuentran en la lista del patrimonio mundial de la UNESCO.
eng_Latn,spa_Latn,"Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.","De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma <<<de la mano>>> frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",3_Partial_hallucination,"De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma de la mano frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso.",3_Partial_hallucination,[0.8604506850242615],"De manera similar, un viajero británico en España puede confundir una ola de despedida que involucra la palma <<<de la mano>>> frente a la ola (en lugar de la persona a la que se saluda) con un gesto de regreso."
eng_Latn,spa_Latn,Each of these nomadic rampages or marches lasts for approximately 17 days.,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.","Cada una de estas manifestaciones es de unos 17 días de duración, <<<y las de otros 20 días de duración>>>.",3_Partial_hallucination,"Cada una de estas manifestaciones es de unos 17 días de duración, y las de otros 20 días de duración.",3_Partial_hallucination,[0.8870061039924622],"Cada una de estas manifestaciones es de unos 17 días de duración, <<<y las de otros 20 días de duración>>>."
eng_Latn,spa_Latn,:Writing many books does not necessarily make one notable.,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,<<<El hecho de>>> que haya escrito muchos libros no lo convierte necesariamente en algo notable.,3_Partial_hallucination,El hecho de que haya escrito muchos libros no lo convierte necesariamente en algo notable.,3_Partial_hallucination,[0.9351552724838257],<<<El hecho de>>> que haya escrito muchos libros no lo convierte necesariamente en algo notable.
